,Latitude,Longitude,Unique_Squirrel_ID,Shift,Date,Age,Primary_Fur_Color,Location,Specific_Location,Running,Chasing,Climbing,Eating,Foraging,Other_Activities,Kuks,Quaas,Moans,Tail_flags,Tail_twitches,Approaches,Indifferent,Runs_from
2212,40.79138896,-73.95836886,33E-PM-1012-08,PM,2018-10-12,Adult,Gray,Ground Plane,,1,1,0,0,0,,0,0,0,0,0,0,0,0
2213,40.77628841,-73.96749788,15G-PM-1019-10,PM,2018-10-19,Adult,Gray,Above Ground,on a log,0,0,0,1,0,,0,0,0,0,0,0,0,1
2214,40.77871473,-73.9735195,14A-AM-1014-02,AM,2018-10-14,Adult,Gray,Ground Plane,,0,0,1,0,1,,0,0,0,0,1,0,0,0
2215,40.78093268,-73.96527465,20F-PM-1007-07,PM,2018-10-07,Adult,Gray,Ground Plane,,1,0,0,0,0,watching,0,0,0,1,0,0,0,1
2216,40.78463507,-73.96943824,22A-AM-1008-04,AM,2018-10-08,Adult,Cinnamon,Ground Plane,,0,0,0,0,1,,0,0,0,0,1,0,0,1
2217,40.76842172,-73.97092424,5I-AM-1010-04,AM,2018-10-10,Adult,Gray,Ground Plane,,0,0,0,1,0,,0,0,0,0,1,0,1,0
2218,40.78921601,-73.96371675,29C-AM-1007-01,AM,2018-10-07,Adult,Gray,Ground Plane,,0,0,0,0,1,,0,0,0,0,0,0,1,0
2219,40.76959712,-73.97718477,4C-AM-1006-01,AM,2018-10-06,Juvenile,Gray,Ground Plane,,0,0,0,1,1,,0,0,0,0,1,0,1,0
2220,40.77773733,-73.96390482,18I-PM-1007-02,PM,2018-10-07,Adult,Gray,Above Ground,,0,0,1,1,1,hanging upside down,0,0,0,0,0,0,1,0
2221,40.7669225,-73.97848631,1D-AM-1006-08,AM,2018-10-06,Juvenile,Gray,Above Ground,,0,0,1,0,0,,0,0,0,0,0,0,0,0
2222,40.77477582,-73.96623106,14I-AM-1013-01,AM,2018-10-13,Adult,Gray,Above Ground,,1,0,1,0,0,,0,0,0,0,0,0,1,0
2223,40.79461807,-73.95623235,37E-AM-1013-02,AM,2018-10-13,,Gray,Ground Plane,,1,1,0,0,0,,0,0,0,0,0,0,1,0
2224,40.79132081,-73.96242964,31C-PM-1010-02,PM,2018-10-10,Adult,Gray,Above Ground,,0,0,1,0,0,,0,0,0,0,0,0,1,0
2225,40.77050319,-73.97928142,4A-AM-1007-04,AM,2018-10-07,Adult,Gray,Ground Plane,,0,0,0,0,0,,0,0,0,0,0,0,1,0
2226,40.77154183,-73.97140459,9G-AM-1007-03,AM,2018-10-07,Adult,Gray,Above Ground,,0,0,1,0,0,,0,0,0,0,0,0,0,0
2227,40.78863745,-73.96207194,29D-PM-1010-02,PM,2018-10-10,Adult,Gray,Ground Plane,,0,0,0,1,0,,0,0,0,0,1,0,0,1
2228,40.77793157,-73.97308132,14B-AM-1007-02,AM,2018-10-07,Adult,Gray,Ground Plane,,0,0,0,0,1,,0,0,0,0,0,0,1,0
2229,40.79303538,-73.95454276,36G-PM-1012-02,PM,2018-10-12,Adult,Gray,Above Ground,,0,0,0,1,0,,0,0,0,0,0,0,0,0
2230,40.79666746,-73.95662777,39D-PM-1012-04,PM,2018-10-12,Juvenile,Gray,Above Ground,on tree trunk (descending from height of ~10 ft),0,0,1,0,0,,0,0,0,0,0,0,1,0
2231,40.76814219,-73.97547091,3E-AM-1006-08,AM,2018-10-06,Adult,Gray,Above Ground,,0,0,0,1,0,,0,0,0,0,0,1,0,0
2232,40.76632845,-73.97347418,3H-PM-1014-03,PM,2018-10-14,Adult,Cinnamon,Ground Plane,,0,0,0,0,1,,0,0,0,0,0,0,0,1
2233,40.79061793,-73.95978455,32E-AM-1007-11,AM,2018-10-07,Adult,Gray,Ground Plane,,0,1,0,0,0,,0,0,0,0,0,0,0,0
2234,40.77724978,-73.97082257,14D-PM-1019-13,PM,2018-10-19,Adult,Gray,,,0,0,0,0,0,,0,0,0,0,0,0,0,0
2235,40.79801351,-73.95361987,41E-AM-1007-03,AM,2018-10-07,Adult,Gray,Ground Plane,,0,0,0,0,1,,0,0,0,0,0,0,1,0
2236,40.78235357,-73.9668922,21D-AM-1008-06,AM,2018-10-08,Adult,Gray,Ground Plane,,0,0,0,0,1,,0,0,0,0,0,0,0,1
2237,40.77817462,-73.96977877,16D-PM-1010-05,PM,2018-10-10,Adult,Gray,Ground Plane,,1,0,0,0,1,,0,0,0,0,0,0,0,1
2238,40.78771555,-73.95752586,30H-AM-1007-03,AM,2018-10-07,Adult,Cinnamon,Ground Plane,,0,0,0,0,1,,0,0,0,0,1,0,1,0
2239,40.79731205,-73.95658242,40D-AM-1013-06,AM,2018-10-13,Adult,Gray,Above Ground,,1,0,1,0,1,,1,0,0,0,1,0,0,1
2240,40.7948682,-73.9579967,37D-PM-1014-02,PM,2018-10-14,Adult,Gray,Above Ground,,0,0,1,0,0,,0,0,0,0,0,0,0,0
2241,40.79777757,-73.95096282,42H-PM-1014-01,PM,2018-10-14,Adult,Cinnamon,Above Ground,,0,0,0,0,0,,0,0,0,0,1,0,0,1
2242,40.76863998,-73.97742285,3D-AM-1006-05,AM,2018-10-06,Adult,Cinnamon,Ground Plane,,1,0,0,0,0,,0,0,0,0,0,0,0,1
2243,40.77498825,-73.97116075,12E-AM-1017-04,AM,2018-10-17,Adult,Gray,Ground Plane,,1,0,0,0,0,,0,0,0,0,0,0,1,0
2244,40.79505363,-73.95595201,38E-AM-1010-06,AM,2018-10-10,Adult,Gray,Above Ground,branches,1,1,0,0,0,chasing and being chased by #7,0,0,0,0,1,0,1,0
2245,40.77127374,-73.9766477,6C-AM-1007-04,AM,2018-10-07,Adult,Gray,Above Ground,,0,1,1,0,0,chasing #5,0,0,0,0,0,0,1,0
2246,40.76743919,-73.97857092,2C-PM-1013-02,PM,2018-10-13,Adult,Gray,Ground Plane,,0,1,0,0,0,,0,0,0,0,0,0,0,0
2247,40.79117277,-73.95890164,33E-PM-1012-03,PM,2018-10-12,Adult,Gray,Ground Plane,,0,0,0,0,1,,0,0,0,0,0,0,0,0
2248,40.7962656,-73.95876786,38C-PM-1014-01,PM,2018-10-14,Adult,Gray,Above Ground,,0,0,1,0,0,,1,0,0,0,0,0,0,0
2249,40.79159594,-73.95377032,35I-AM-1013-01,AM,2018-10-13,Adult,Cinnamon,Above Ground,,0,0,1,0,0,,0,0,0,0,0,0,1,0
2250,40.77229335,-73.97339443,8E-PM-1008-03,PM,2018-10-08,Adult,Gray,Ground Plane,in between 2 trees,0,0,0,1,1,,0,0,0,0,0,1,0,0
2251,40.77257567,-73.9709991,10F-PM-1019-03,PM,2018-10-19,Juvenile,Gray,Ground Plane,"Behind fence, grass",0,0,0,1,0,eating (nuts),0,0,0,0,0,1,0,0
2252,40.78156524,-73.96429679,21F-AM-1018-08,AM,2018-10-18,Adult,Cinnamon,Ground Plane,,0,0,0,1,1,,0,0,0,0,1,0,1,0
2253,40.76994191,-73.97200502,7G-AM-1010-03,AM,2018-10-10,Adult,Gray,Ground Plane,,1,0,0,0,0,,0,0,0,0,0,0,1,0
2254,40.79405376,-73.95431338,37G-PM-1007-08,PM,2018-10-07,Adult,Gray,,,0,0,0,0,1,,0,0,0,0,0,0,0,0
2255,40.78961218,-73.95477851,33I-AM-1008-02,AM,2018-10-08,Adult,Gray,Above Ground,edge of park @ 98th,0,0,1,0,0,,0,0,0,0,1,0,1,0
2256,40.77384625,-73.9755656,9B-AM-1010-03,AM,2018-10-10,Adult,Gray,Above Ground,,1,0,1,0,1,,0,0,0,0,0,0,1,0
2257,40.7669924,-73.97846859,1D-PM-1007-05,PM,2018-10-07,Adult,Gray,Ground Plane,,0,0,0,0,1,,0,0,0,0,0,0,1,0
2258,40.79050289,-73.96096929,31D-AM-1014-07,AM,2018-10-14,,Gray,Ground Plane,Crossing path to tree,1,0,0,0,0,,0,0,0,0,0,0,0,1
2259,40.78885692,-73.95561775,32I-AM-1013-03,AM,2018-10-13,Juvenile,Gray,Above Ground,,0,0,1,0,0,,0,0,0,0,0,0,0,0
2260,40.7935398,-73.95693754,36E-AM-1013-02,AM,2018-10-13,Adult,Gray,Ground Plane,,1,0,0,1,0,,0,0,0,0,0,0,0,1
2261,40.77081985,-73.97735206,5B-AM-1008-04,AM,2018-10-08,Adult,Gray,Ground Plane,,0,0,0,0,0,,0,0,0,0,0,0,1,0
2262,40.78263337,-73.97052601,19A-PM-1013-04,PM,2018-10-13,Adult,Gray,Above Ground,,0,0,0,1,1,,0,0,0,0,0,0,1,0
2263,40.76651338,-73.97164025,3I-PM-1013-08,PM,2018-10-13,Adult,Black,Above Ground,,0,0,1,0,0,,0,0,0,0,0,0,1,0
2264,40.77037056,-73.97279263,7F-AM-1008-07,AM,2018-10-08,Adult,Gray,Above Ground,next to the hole of #6,0,0,0,0,0,standing,0,0,0,0,0,0,1,0
2265,40.79261394,-73.95901917,34D-AM-1008-03,AM,2018-10-08,Adult,Cinnamon,Ground Plane,,1,0,0,0,0,,0,0,0,0,0,0,1,0
2266,40.7762146,-73.96955183,14E-AM-1008-15,AM,2018-10-08,Adult,Gray,Ground Plane,,0,0,0,1,1,walking,0,0,0,0,0,0,1,0
2267,40.77019794,-73.97037326,8H-PM-1014-04,PM,2018-10-14,Adult,Black,Ground Plane,,0,0,0,1,0,,0,0,0,0,0,0,1,0
2268,40.78262185,-73.96739495,21D-AM-1008-04,AM,2018-10-08,Adult,Gray,Ground Plane,,1,0,0,0,0,,0,0,0,0,1,0,0,1
2269,40.78108498,-73.9671534,20D-AM-1007-02,AM,2018-10-07,Adult,Gray,Ground Plane,,0,0,0,0,1,quieter,0,0,0,0,1,0,0,0
2270,40.76970078,-73.96980442,7I-PM-1013-06,PM,2018-10-13,Adult,Cinnamon,Ground Plane,Under the tree,0,0,0,1,0,"playing,interacting with #7",0,0,0,0,1,0,0,1
2271,40.79389451,-73.96142184,34B-AM-1013-01,AM,2018-10-13,Adult,Gray,Ground Plane,,1,0,0,0,1,hopping,0,0,0,0,1,1,0,0
2272,40.79160482,-73.96119858,32C-AM-1014-06,AM,2018-10-14,Adult,Gray,Ground Plane,,1,0,0,0,1,,0,0,0,0,0,0,0,1
2273,40.79812577,-73.95385121,42E-PM-1012-04,PM,2018-10-12,Adult,Gray,Ground Plane,,0,0,0,1,1,,0,0,0,0,0,0,1,0
2274,40.78099163,-73.96453903,20G-PM-1013-01,PM,2018-10-13,Adult,Cinnamon,Ground Plane,,1,0,0,0,1,,0,0,0,0,1,0,0,1
2275,40.79903268,-73.95860859,40A-PM-1014-04,PM,2018-10-14,Adult,Gray,Ground Plane,,1,0,0,0,0,,0,0,0,0,0,0,0,1
2276,40.76847569,-73.97671436,3D-AM-1006-02,AM,2018-10-06,Adult,Cinnamon,Above Ground,tree,1,0,1,0,0,,0,0,0,0,0,0,1,0
2277,40.7717104,-73.96915208,10H-AM-1014-06,AM,2018-10-14,,Cinnamon,Ground Plane,,0,0,0,0,1,,0,0,0,0,0,0,0,0
2278,40.78051118,-73.97220565,17A-PM-1013-03,PM,2018-10-13,Adult,Gray,Above Ground,tree,0,0,0,0,0,grooming! & scratching,0,0,0,0,0,0,1,0
2279,40.78843048,-73.96289828,28D-PM-1019-01,PM,2018-10-19,Adult,Gray,Ground Plane,,0,0,0,0,1,,0,0,0,0,0,0,1,0
2280,40.77946013,-73.97301813,16A-AM-1013-02,AM,2018-10-13,Adult,Black,Above Ground,,0,0,0,0,1,,0,0,0,0,0,1,0,0
2281,40.79884487,-73.95763251,41B-AM-1010-04,AM,2018-10-10,Adult,Gray,Ground Plane,,0,0,0,0,1,,0,0,0,0,0,0,0,0
2282,40.79842014,-73.95544157,41D-AM-1014-03,AM,2018-10-14,Adult,Gray,Ground Plane,,0,0,0,0,1,,0,0,0,0,0,0,1,0
2283,40.76612618,-73.97681733,1F-PM-1019-01,PM,2018-10-19,Adult,Gray,Ground Plane,,0,0,0,0,1,,0,0,0,0,0,0,0,1
2284,40.79612604,-73.95770096,38C-PM-1014-10,PM,2018-10-14,Juvenile,Gray,Above Ground,,0,0,1,1,1,climbing (down from ~10'),0,0,0,0,0,0,0,1
2285,40.76735654,-73.97458006,3F-AM-1006-08,AM,2018-10-06,Juvenile,Gray,Ground Plane,close to tall tree & light post,1,0,0,0,1,,0,0,0,0,0,0,1,0
2286,40.79590399,-73.95656457,38D-PM-1006-03,PM,2018-10-06,Adult,Gray,Ground Plane,,0,0,0,1,1,,0,0,0,0,0,0,1,0
2287,40.76816382,-73.97568948,4E-AM-1020-03,AM,2018-10-20,Adult,Cinnamon,Ground Plane,,0,0,0,0,1,,0,0,0,0,0,0,1,0
2288,40.78356352,-73.96698919,22C-PM-1006-07,PM,2018-10-06,Adult,Gray,Above Ground,,0,0,1,0,0,,0,0,0,0,0,0,0,0
2289,40.77886499,-73.96753092,17E-AM-1017-09,AM,2018-10-17,Adult,Gray,Ground Plane,,1,0,0,0,0,,0,0,0,0,0,0,1,0
2290,40.78216323,-73.96308206,22G-PM-1018-01,PM,2018-10-18,Adult,Gray,Ground Plane,,1,0,0,1,0,,0,0,0,1,0,0,1,0
2291,40.79631466,-73.95906321,38B-AM-1019-04,AM,2018-10-19,Adult,Gray,Above Ground,,0,0,0,0,0,sitting in tree,1,1,0,1,0,0,1,0
2292,40.77977388,-73.96559698,19F-PM-1017-02,PM,2018-10-17,Adult,Gray,Ground Plane,,0,0,0,0,1,,0,0,0,0,0,0,1,0
2293,40.76935621,-73.97877711,3B-AM-1010-07,AM,2018-10-10,Adult,Gray,Above Ground,,0,0,1,0,0,together w/ #8,0,0,0,1,0,0,1,0
2294,40.77335612,-73.97553718,9C-PM-1006-02,PM,2018-10-06,Adult,Gray,Above Ground,,0,1,0,0,0,,0,0,0,0,0,0,1,0
2295,40.79014737,-73.96055548,31E-PM-1006-09,PM,2018-10-06,Adult,Gray,Ground Plane,,0,0,0,1,0,,0,0,0,0,0,0,1,0
2296,40.76995585,-73.97892518,4B-AM-1010-02,AM,2018-10-10,Juvenile,Cinnamon,Above Ground,,0,0,1,1,1,,1,0,0,0,0,0,1,0
2297,40.78162783,-73.96890691,19C-PM-1018-07,PM,2018-10-18,Juvenile,Gray,Ground Plane,,1,0,1,0,0,,0,0,0,0,0,0,0,0
2298,40.77323909,-73.97543339,8C-PM-1013-01,PM,2018-10-13,Adult,Gray,Ground Plane,,0,0,0,0,1,,0,0,0,0,1,0,1,0
2299,40.79128176,-73.95894705,33E-AM-1014-10,AM,2018-10-14,Juvenile,Gray,Above Ground,,0,1,0,0,0,,0,0,0,0,0,0,1,0
2300,40.77462178,-73.97152512,11E-PM-1012-07,PM,2018-10-12,Adult,Gray,Ground Plane,,0,0,0,1,0,,0,0,0,0,0,0,1,0
2301,40.77385471,-73.96798332,12H-PM-1007-05,PM,2018-10-07,,Gray,Ground Plane,,0,0,0,0,1,,0,0,0,0,0,0,1,0
2302,40.79365844,-73.9564539,36F-PM-1012-05,PM,2018-10-12,Adult,Gray,Ground Plane,,0,0,0,0,1,,0,0,0,0,0,0,1,0
2303,40.77849795,-73.9736997,14A-PM-1014-02,PM,2018-10-14,Adult,Gray,Ground Plane,,1,0,0,0,0,,0,0,0,0,0,0,0,1
2304,40.77807702,-73.96885749,16E-AM-1014-10,AM,2018-10-14,Adult,Gray,Above Ground,,0,0,1,0,0,,0,0,0,0,0,0,0,0
2305,40.77534054,-73.96682426,14H-PM-1012-04,PM,2018-10-12,Adult,Cinnamon,Ground Plane,,0,0,0,1,0,,0,0,0,0,0,0,1,0
2306,40.77469876,-73.97128632,12E-AM-1017-01,AM,2018-10-17,Adult,Gray,Ground Plane,,0,0,0,0,1,,0,0,0,0,0,0,1,0
2307,40.77246444,-73.96801719,11I-PM-1012-07,PM,2018-10-12,Juvenile,Gray,Ground Plane,,0,0,0,0,1,burying its food into the ground,0,0,0,0,0,0,0,0
2308,40.76743043,-73.9765867,2E-PM-1014-01,PM,2018-10-14,Adult,Gray,Ground Plane,,0,0,0,0,1,,0,0,0,0,1,1,0,0
2309,40.77812875,-73.9646174,18H-AM-1018-01,AM,2018-10-18,Adult,Gray,Ground Plane,Running from one tree to the other,1,1,0,0,0,playing?,0,0,0,0,0,0,0,0
2310,40.77506911,-73.96639614,14H-PM-1012-06,PM,2018-10-12,Adult,Gray,Ground Plane,,0,0,0,1,1,,0,0,0,0,1,0,1,0
2311,40.76856652,-73.97678497,3D-PM-1010-04,PM,2018-10-10,Adult,Gray,Ground Plane,,0,0,0,0,1,,0,0,0,0,0,0,0,0
2312,40.79975769,-73.95769736,42A-PM-1014-01,PM,2018-10-14,Adult,Gray,Ground Plane,,1,0,0,0,1,up on hind legs looking around,0,0,0,0,0,0,0,0
2313,40.77350744,-73.97673697,8B-PM-1012-05,PM,2018-10-12,Adult,Cinnamon,Ground Plane,,0,0,1,1,1,,0,0,0,0,0,0,1,0
2314,40.77699225,-73.96745869,15G-AM-1008-02,AM,2018-10-08,Adult,Gray,Ground Plane,,1,0,0,0,0,,0,0,0,0,0,0,0,1
2315,40.77336468,-73.97568708,9B-AM-1010-09,AM,2018-10-10,Adult,Gray,Ground Plane,,1,0,0,1,0,food in mouth,0,0,0,0,0,0,0,0
2316,40.79646953,-73.95768975,38C-AM-1019-02,AM,2018-10-19,Adult,Gray,Ground Plane,,1,0,0,0,0,,0,0,0,0,1,0,1,0
2317,40.76879018,-73.97430604,5F-PM-1007-02,PM,2018-10-07,Adult,Gray,Ground Plane,,0,0,0,0,1,,0,0,0,0,1,0,1,0
2318,40.76673154,-73.97236779,3H-AM-1008-04,AM,2018-10-08,Adult,Black,Above Ground,,0,0,0,0,1,,0,0,0,0,0,0,0,0
2319,40.77461531,-73.9715922,11E-PM-1012-06,PM,2018-10-12,Adult,Gray,Above Ground,,0,0,1,1,0,,0,0,0,0,0,0,1,0
2320,40.77594693,-73.97372476,12C-PM-1017-01,PM,2018-10-17,Juvenile,Gray,Ground Plane,,1,0,0,1,0,"digging/burying,drinking from lake",0,0,0,0,1,0,1,0
2321,40.76606373,-73.97283609,3H-PM-1014-04,PM,2018-10-14,Adult,Black,Ground Plane,,0,0,0,1,0,,0,0,0,0,0,0,1,0
2322,40.77253305,-73.96916922,10H-PM-1007-02,PM,2018-10-07,Adult,Gray,Ground Plane,,0,0,0,0,1,,0,0,0,0,1,0,0,0
2323,40.79600967,-73.9567801,38D-AM-1017-01,AM,2018-10-17,,,Above Ground,,0,0,0,0,0,,1,0,0,0,0,0,0,0
2324,40.78471903,-73.96786208,23B-PM-1012-03,PM,2018-10-12,Adult,Gray,Ground Plane,,0,1,0,0,1,2/3 were chasing each other,0,0,0,0,1,0,0,1
2325,40.77479993,-73.97175152,11D-PM-1006-04,PM,2018-10-06,Adult,Black,Ground Plane,,1,0,0,0,1,,0,0,0,0,0,0,0,1
2326,40.77450216,-73.97246185,11D-AM-1010-02,AM,2018-10-10,Adult,Cinnamon,Ground Plane,,0,0,0,0,1,walking,0,0,0,0,1,0,0,1
2327,40.7705858,-73.96946818,8I-AM-1006-06,AM,2018-10-06,Adult,Gray,Above Ground,,0,0,0,0,1,,0,0,0,0,0,0,1,0
2328,40.77690957,-73.97097975,14D-AM-1014-07,AM,2018-10-14,Adult,Gray,Ground Plane,,0,0,0,0,1,,0,0,0,0,0,1,0,0
2329,40.76667227,-73.97719249,1E-PM-1007-01,PM,2018-10-07,Adult,Gray,Ground Plane,,0,0,0,0,1,,0,0,0,0,0,1,0,0
2330,40.77076864,-73.9754923,6D-AM-1008-03,AM,2018-10-08,Juvenile,Gray,Above Ground,,0,0,0,0,0,,0,0,0,0,0,0,0,0
2331,40.77733842,-73.97046795,14D-PM-1019-10,PM,2018-10-19,Adult,Gray,Above Ground,,0,0,1,0,0,,0,0,0,1,0,0,0,1
2332,40.79656751,-73.95312632,40F-PM-1006-01,PM,2018-10-06,Adult,Gray,Ground Plane,,0,0,0,0,1,,0,0,0,0,0,0,1,0
2333,40.77827281,-73.96734901,17F-PM-1020-02,PM,2018-10-20,Adult,Gray,Above Ground,,0,0,0,1,0,,0,0,0,0,0,0,0,1
2334,40.77428622,-73.97166211,11E-AM-1013-01,AM,2018-10-13,Adult,Gray,Ground Plane,,0,0,1,1,0,,0,0,0,0,0,0,0,1
2335,40.78026757,-73.96951178,18C-PM-1018-07,PM,2018-10-18,,Gray,Ground Plane,,0,0,0,1,1,,0,0,0,0,0,0,0,0
2336,40.77024625,-73.97302848,7F-AM-1008-04,AM,2018-10-08,Adult,Gray,Ground Plane,bush,0,1,0,0,0,,0,0,0,0,0,0,1,0
2337,40.78449679,-73.96653633,23C-PM-1014-04,PM,2018-10-14,Adult,Gray,Above Ground,,0,0,0,0,0,being chased by #3 across trees,0,0,0,0,0,0,0,0
2338,40.79837092,-73.95336458,42F-AM-1019-01,AM,2018-10-19,Adult,Gray,Ground Plane,,0,0,0,0,0,,0,0,0,0,1,0,0,1
2339,40.7748001,-73.97191949,11D-AM-1010-04,AM,2018-10-10,Adult,Gray,Ground Plane,,0,0,0,1,1,,0,0,0,0,1,0,0,0
2340,40.76693494,-73.97863103,1D-AM-1006-05,AM,2018-10-06,Adult,Cinnamon,Ground Plane,,0,0,0,1,0,,0,0,0,0,1,0,0,0
2341,40.78869627,-73.96573855,27B-PM-1006-01,PM,2018-10-06,Adult,Gray,Ground Plane,By large tree,0,0,0,1,1,,0,0,0,0,0,0,0,1
2342,40.79834133,-73.95621773,41C-PM-1007-03,PM,2018-10-07,Adult,Gray,Ground Plane,,1,0,0,0,0,,0,0,0,0,0,0,0,0
2343,40.779544,-73.96631246,18F-PM-1008-02,PM,2018-10-08,Adult,Gray,,,0,0,0,0,0,hopping around,0,0,0,0,0,0,0,1
2344,40.7947438,-73.95319655,38G-PM-1020-11,PM,2018-10-20,Adult,Gray,Ground Plane,,0,0,0,1,0,,0,0,0,1,0,1,1,0
2345,40.76836083,-73.98003374,2B-PM-1013-04,PM,2018-10-13,Adult,Gray,Ground Plane,,0,0,0,0,0,,0,0,0,0,0,0,0,0
2346,40.79930684,-73.95647774,42C-AM-1007-01,AM,2018-10-07,Adult,Gray,Ground Plane,,0,0,0,0,0,nut in mouth,0,0,0,0,0,0,0,1
2347,40.76544989,-73.97458185,1G-AM-1006-01,AM,2018-10-06,Adult,Black,Ground Plane,,0,1,0,0,1,,0,0,0,0,1,0,1,0
2348,40.77870168,-73.97273104,15B-PM-1017-02,PM,2018-10-17,Adult,Gray,Ground Plane,tree,0,0,1,1,1,"digging,chewing on tree—has nut in mouth!",0,0,0,0,0,0,0,1
2349,40.79274511,-73.96362318,32A-PM-1013-04,PM,2018-10-13,Adult,Gray,Ground Plane,,0,0,0,0,1,,0,0,0,0,1,0,1,0
2350,40.79035382,-73.96367402,30B-AM-1007-12,AM,2018-10-07,Adult,Gray,Above Ground,,0,0,1,0,1,,0,0,0,0,0,0,0,1
2351,40.77248531,-73.97286544,9E-AM-1008-04,AM,2018-10-08,Adult,Gray,Ground Plane,,0,0,0,1,0,,0,0,0,0,0,0,1,0
2352,40.79306935,-73.96113553,34C-AM-1007-02,AM,2018-10-07,Adult,Gray,Above Ground,,0,0,1,0,0,,0,0,0,0,0,0,1,0
2353,40.79257072,-73.9632301,32A-PM-1013-06,PM,2018-10-13,Juvenile,Gray,Ground Plane,,1,0,0,0,0,,0,0,0,0,0,0,0,1
2354,40.76838966,-73.97883791,2C-PM-1013-06,PM,2018-10-13,Adult,Gray,Ground Plane,,0,0,0,0,1,cleaning face & tail,0,0,0,0,1,1,0,0
2355,40.77771411,-73.97007853,15D-AM-1007-01,AM,2018-10-07,Adult,Gray,Ground Plane,,0,0,0,0,1,,0,0,0,0,0,0,1,0
2356,40.78746621,-73.9573325,30H-AM-1007-01,AM,2018-10-07,Adult,Gray,Ground Plane,,0,0,0,0,1,,0,0,0,0,0,0,1,0
2357,40.77842657,-73.97080323,15C-AM-1010-02,AM,2018-10-10,Adult,Gray,Above Ground,,0,0,1,0,0,nest building,0,0,0,0,0,0,1,0
2358,40.76993351,-73.97002639,7H-PM-1006-07,PM,2018-10-06,Adult,Gray,Above Ground,,0,1,1,0,0,playing w/ #6,0,0,0,0,0,0,1,0
2359,40.77138693,-73.96906384,9H-AM-1006-06,AM,2018-10-06,Adult,Gray,Ground Plane,,0,0,0,0,1,,0,0,0,1,1,0,1,0
2360,40.79092091,-73.9587183,32E-PM-1017-02,PM,2018-10-17,Adult,Gray,Ground Plane,,0,0,0,0,1,,0,0,0,0,0,0,1,0
2361,40.77666699,-73.96887733,15F-AM-1007-05,AM,2018-10-07,Adult,Gray,Ground Plane,,1,1,0,0,0,,0,0,0,0,0,0,0,1
2362,40.77764174,-73.96761918,16F-PM-1013-04,PM,2018-10-13,Adult,Gray,Above Ground,,0,0,1,1,1,,0,0,0,0,0,0,0,1
2363,40.77537705,-73.96816719,14G-AM-1012-04,AM,2018-10-12,Adult,Cinnamon,Ground Plane,,0,0,0,0,1,,0,0,0,0,1,0,1,0
2364,40.77489627,-73.97319252,11D-PM-1006-02,PM,2018-10-06,Juvenile,Gray,Above Ground,,0,0,1,0,0,,0,0,0,0,0,0,1,0
2365,40.76783644,-73.98019561,1B-AM-1012-08,AM,2018-10-12,Adult,Gray,Ground Plane,,0,1,0,1,0,,0,0,0,0,0,0,1,0
2366,40.78753479,-73.95731198,30H-AM-1007-02,AM,2018-10-07,Adult,Gray,Ground Plane,,0,0,0,1,0,following #1,0,0,0,0,1,0,0,0
2367,40.77400673,-73.97695202,9A-AM-1013-01,AM,2018-10-13,Adult,Gray,Ground Plane,,1,0,0,0,0,,0,0,0,0,0,0,0,1
2368,40.7710982,-73.972488,8F-PM-1012-07,PM,2018-10-12,Adult,Gray,Above Ground,,0,0,1,0,0,gathering,0,0,0,0,0,0,0,0
2369,40.7943814,-73.96132768,35B-PM-1013-03,PM,2018-10-13,Adult,Gray,Ground Plane,,1,0,0,0,1,threatened by approaching dog (dog #1),0,0,0,0,0,0,0,1
2370,40.79464655,-73.95513706,38F-AM-1018-06,AM,2018-10-18,Adult,Gray,Ground Plane,,0,0,0,0,0,hopped away,0,0,0,0,0,0,0,1
2371,40.78794533,-73.95637206,31I-PM-1019-01,PM,2018-10-19,Adult,Gray,Ground Plane,,0,0,0,0,1,,0,0,0,0,0,0,1,0
2372,40.79059238,-73.95942046,32E-PM-1017-11,PM,2018-10-17,Adult,Gray,Ground Plane,,0,0,0,1,1,,0,0,0,0,0,0,0,0
2373,40.77393472,-73.97043286,11F-AM-1013-03,AM,2018-10-13,Adult,Gray,Above Ground,,0,0,1,0,0,,0,0,0,0,0,0,0,0
2374,40.77637629,-73.97475929,12A-PM-1013-01,PM,2018-10-13,Adult,Gray,Ground Plane,,0,0,0,0,1,,0,0,0,0,1,0,1,0
2375,40.778504,-73.97118651,15C-AM-1010-03,AM,2018-10-10,Adult,Gray,Above Ground,,0,0,0,1,0,sitting,0,0,0,0,0,0,1,0
2376,40.76622319,-73.97613757,1F-PM-1019-02,PM,2018-10-19,Adult,Gray,Above Ground,,0,0,1,1,0,,0,0,0,0,0,1,0,0
2377,40.79535255,-73.9588415,37C-AM-1012-01,AM,2018-10-12,Adult,Gray,Ground Plane,,0,0,0,0,1,caching,0,0,0,0,0,0,0,1
2378,40.76878802,-73.97439705,5F-PM-1007-01,PM,2018-10-07,Adult,Gray,Ground Plane,,0,0,0,1,0,,0,0,0,0,1,0,1,0
2379,40.77286178,-73.96865512,11H-PM-1013-04,PM,2018-10-13,Adult,Gray,Ground Plane,,0,0,0,1,0,,0,0,0,0,0,1,1,0
2380,40.772622,-73.97085642,10F-PM-1019-09,PM,2018-10-19,Adult,Gray,Ground Plane,Across Arbor path into hill w/ bushes,1,0,0,0,1,,0,0,0,0,0,0,0,1
